  Config: v0,5,5, args "", priority lowest +19
   Board: 4 x ARMv7 cores available, ondemand governor Pi3 rev 1,2, BCM2837 So with 1GB RAM by Sony UK
  Memory: 1024MB split 948MB ARM, 76MB GPU plus 100MB Swap
HW Block: |   ARM   |  Core  |  H264  |    SDRAM    |
Min Freq: |  600 | 250 |   0 |    450   |
Max Freq: | 1200 | 400 | 300 |    450   |
Voltages: |         0, 1,2813V        | +1, 1,2250V |
   Other: temp_limit=85
Firmware: Jul 17 2020 11:04:27, version 21a15cb094f41c7506ad65d2cb9b29c550693057 clean release start
  Codecs: H264 H263 MPG4 MJPG PCM
  Booted: Thu Sep 1020:22:46 2020
20:55:16 1200  400    0 78,98 78,98  1,317          28           0
20:55:19 1200  400    0 78,44 78,98  1,295         120           0
20:55:22 1200  400    0 79,52 79,52  1,346          61           0
20:55:26 1200  400    0 79,52 79,52  1,345          27           0
20:55:29 1195  400    0 80,05 80,05  1,337         123           0
20:55:32 1195  400    0 79,52 80,05  1,321          61           0
20:55:36 1141  400    0 79,52 80,05  1,323          27           0
20:55:39 1195  400    0 79,52 80,05  1,340         122           0
20:55:42 1141  400    0 80,59 80,59  1,282          60           0
20:55:46 1141  400    0 80,59 80,59  1,361          27           0
20:55:49 1141  400    0 80,59 80,59  1,335         123           0
20:55:52 1141  400    0 81,13 81,13  1,325          61           0
20:55:56 1141  400    0 80,59 81,13  1,321          27           0
20:55:59 1141  400    0 81,13 81,13  1,315         113           0
20:56:03 1087  400    0 80,59 81,13  1,344          74           0
20:56:06 1087  400    0 81,13 81,13  1,325          27           0
20:56:10 1141  400    0 80,59 81,13  1,412         168           0
20:56:13 1141  400    0 80,59 81,13  1,326          27           0
20:56:16 1034  400    0 80,59 81,13  1,317          13           0
20:56:20 1141  400    0 81,67 81,67  1,330         122           0
20:56:23 1087  400    0 81,13 81,67  1,335          73           0
20:56:26 1034  400    0 80,59 81,67  1,320          61           0
20:56:30 1087  400    0 81,67 81,67  1,334         122           0
20:56:33 1087  400    0 81,13 81,67  1,320          27           0
20:56:37 1141  400    0 81,67 81,67  1,323          60           0
20:56:40 1141  400    0 81,67 81,67  1,332         118           0
20:56:43 1141  400    0 80,59 81,67  1,319          27           0
20:56:47 1034  400    0 81,67 81,67  1,326          73           0
20:56:50 1087  400    0 81,67 81,67  1,331         106           0
20:56:54 1034  400    0 81,67 81,67  1,320          26           0
20:56:57 1034  400    0 81,67 81,67  1,324          73           0
20:57:00 1034  400    0 81,13 81,67  1,336         107           0
20:57:04 1034  400    0 80,59 81,67  1,341          27           0
20:57:07 1034  400    0 81,67 81,67  1,326          86           0
20:57:11 1034  400    0 81,13 81,67  1,414         107           0
20:57:14 1034  400    0 81,13 81,67  1,329          26           0
20:57:18 1034  400    0 81,67 81,67  1,324         120           0
20:57:21 1034  400    0 81,67 81,67  1,325          72           0
20:57:24 1034  400    0 81,67 81,67  1,331          13           0
20:57:28 1034  400    0 81,67 81,67  1,325         119           0
20:57:31 1034  400    0 81,67 81,67  1,323          74           0
20:57:35 1034  400    0 81,67 81,67  1,337          13           0
20:57:38 1034  400    0 81,67 81,67  1,323         119           0
20:57:42 1034  400    0 81,67 81,67  1,325          72           0
20:57:45 1034  400    0 81,67 81,67  1,287          25           0
20:57:48 1034  400    0 81,67 81,67  1,373         107           0
20:57:52 1034  400    0 81,67 81,67  1,323          73           0
20:57:55 1034  400    0 81,67 81,67  1,334          26           0
20:57:59  980  400    0 81,67 81,67  1,322         118           0
20:58:02  980  400    0 81,67 81,67  1,324          59           0
20:58:06 1034  400    0 81,67 81,67  1,324          40           0
20:58:09  980  400    0 82,21 82,21  1,410         119           0
20:58:12  980  400    0 82,21 82,21  1,318          59           0
20:58:16  980  400    0 81,67 82,21  1,328          26           0
20:58:19  980  400    0 81,67 82,21  1,327         132           0
20:58:23  980  400    0 81,67 82,21  1,325          72           0
20:58:26 1034  400    0 81,67 82,21  1,325          13           0
20:58:30 1034  400    0 82,21 82,21  1,334         163           0
20:58:33  926  400    0 81,67 82,21  1,319          26           0
20:58:37  980  400    0 81,67 82,21  1,324          71           0
20:58:40 1034  400    0 81,67 82,21  1,337         105           0
20:58:44  980  400    0 81,67 82,21  1,328          26           0
20:58:47  980  400    0 81,67 82,21  1,329          71           0
20:58:51 1034  400    0 81,67 82,21  1,337         105           0
20:58:54  980  400    0 82,21 82,21  1,327          26           0
20:58:58 1034  400    0 82,21 82,21  1,324          72           0
20:59:01  980  400    0 82,21 82,21  1,326         117           0
20:59:04  980  400    0 82,21 82,21  1,324          26           0
20:59:08  980  400    0 81,67 82,21  1,324         119           0
20:59:11 1034  400    0 82,74 82,74  1,400          72           0
20:59:15  980  400    0 82,74 82,74  1,317          26           0
20:59:18  980  400    0 82,21 82,74  1,323         104           0
20:59:22  980  400    0 82,21 82,74  1,331          72           0
20:59:25 1034  400    0 81,67 82,74  1,326          26           0
20:59:29  980  400    0 82,74 82,74  1,321         116           0
20:59:32  980  400    0 82,21 82,74  1,325          58           0
20:59:36  980  400    0 82,21 82,74  1,326          26           0
20:59:39 1034  400    0 82,74 82,74  1,325         115           0
20:59:43  980  400    0 81,67 82,74  1,318          59           0
20:59:46 1034  400    0 81,67 82,74  1,322          26           0
20:59:50 1034  400    0 82,21 82,74  1,325         117           0
20:59:53  980  400    0 82,21 82,74  1,321          72           0
20:59:57  980  400    0 82,21 82,74  1,333          13           0
21:00:00 1034  400    0 82,74 82,74  1,323         163           0
21:00:04 1034  400    0 82,21 82,74  1,323          26           0
21:00:07 1034  400    0 82,21 82,74  1,321          86           0
21:00:10  980  400    0 82,21 82,74  1,418         104           0
21:00:14  980  400    0 81,67 82,74  1,321          26           0
21:00:17  980  400    0 82,21 82,74  1,324          72           0
21:00:21  980  400    0 82,21 82,74  1,325         118           0
21:00:24  926  400    0 82,21 82,74  1,323          13           0
21:00:28  926  400    0 82,21 82,74  1,322          72           0
21:00:31 1034  400    0 82,74 82,74  1,330         116           0
21:00:35  980  400    0 82,21 82,74  1,331          26           0
21:00:38 1034  400    0 82,21 82,74  1,326         103           0
21:00:41  926  400    0 82,21 82,74  1,332          85           0
21:00:43  600  250    0 77,90 82,74    973          44           0
21:00:45  600  250    0 75,21 82,74  1,014          22           0
21:00:47  600  250    0 74,14 82,74    990          99           0
21:00:49  600  250    0 73,06 82,74    977          99           0
21:00:51  600  250    0 73,06 82,74    986          99           0
21:00:53  600  250    0 71,45 82,74  1,001          22           0
21:00:55  600  250    0 70,91 82,74    994          22           0
21:00:57  600  250    0 69,83 82,74  1,044          99           0
21:00:59  600  250    0 69,83 82,74  1,016          99           0
21:01:01  600  250    0 68,76 82,74    989          99           0
21:01:03  600  250    0 68,76 82,74    985          22           0
21:01:05  600  250    0 68,22 82,74    994          44           0
21:01:07  600  250    0 68,76 82,74  1,000          99           0
21:01:10  600  250    0 67,68 82,74  1,150          99           0
21:01:12  600  250    0 66,60 82,74  1,015          99           0
21:01:14  600  250    0 66,60 82,74    989          22           0
21:01:16  600  250    0 66,60 82,74  1,019          22           0
21:01:18  600  250    0 66,60 82,74  1,000          99           0
21:01:20  600  250    0 66,60 82,74  1,006          99           0
21:01:22  600  250    0 65,53 82,74    990          99           0
21:01:24  600  250    0 65,53 82,74  1,003          22           0
21:01:26  600  250    0 64,99 82,74  1,016          22           0
21:01:28  600  250    0 64,45 82,74  1,009         176           0
21:01:30  600  250    0 64,45 82,74  1,011          99           0
21:01:32  600  250    0 64,45 82,74    985          22           0
21:01:34  600  250    0 63,91 82,74  1,005          22           0
21:01:36  600  250    0 64,45 82,74  1,007          22           0
21:01:38  600  250    0 63,38 82,74  1,004         176           0
21:01:40  600  250    0 62,84 82,74  1,010          99           0
21:01:42  600  250    0 63,38 82,74    997          22           0
21:01:45  600  250    0 62,84 82,74  1,041          22           0
21:01:47  600  250    0 62,84 82,74  1,010          22           0
21:01:49  600  250    0 62,30 82,74  1,002         176           0
21:01:51  600  250    0 62,30 82,74    994          99           0
21:01:53  600  250    0 62,30 82,74  1,005          44           0
21:01:55  600  250    0 62,30 82,74  1,035          22           0
21:01:57  600  250    0 62,30 82,74    999          99           0
21:01:59  600  250    0 61,22 82,74  1,009          99           0
21:02:01  600  250    0 61,22 82,74    997          99           0
21:02:03  600  250    0 61,22 82,74    992          22           0
21:02:05  600  250    0 61,76 82,74  1,018          44           0
21:02:07  600  250    0 61,22 82,74    993          99           0
21:02:09  600  250    0 61,22 82,74  1,247          99           0
21:02:11  600  250    0 61,22 82,74  1,009          99           0
21:02:13  600  250    0 61,22 82,74    996          22           0
21:02:15  600  250    0 60,69 82,74    992          22           0
21:02:17  600  250    0 60,69 82,74  1,016          99           0
21:02:20  600  250    0 60,15 82,74  1,003          99           0
21:02:22  600  250    0 60,69 82,74  1,001          99           0
21:02:24  600  250    0 60,15 82,74  1,005          22           0
21:02:26  600  250    0 60,15 82,74  1,008          22           0
21:02:28  600  250    0 60,15 82,74  1,015          99           0
21:02:30  600  250    0 59,07 82,74  1,030          99           0
21:02:32  600  250    0 59,61 82,74    999          99           0
21:02:34  600  250    0 59,61 82,74    992          22           0
21:02:36  600  250    0 59,07 82,74  1,013          22           0
21:02:38  600  250    0 59,07 82,74    996          99           0
21:02:40  600  250    0 59,61 82,74  1,061         212         199
21:02:42  600  250    0 59,07 82,74  1,002         169          91
21:02:44  600  250    0 59,07 82,74  1,006          22           0
21:02:46  600  250    0 59,07 82,74  1,006          22           0
21:02:48  600  250    0 58,53 82,74  1,016         176           0
21:02:50  600  250    0 59,07 82,74  1,006          99           0
21:02:52  600  250    0 58,00 82,74    988          22           0
21:02:54  600  250    0 58,53 82,74    980          22           0
21:02:57  600  250    0 58,00 82,74  1,003          22           0
21:02:59  600  250    0 58,00 82,74    989         176           0
21:03:01  600  250    0 58,00 82,74    990          99           0
21:03:03  600  250    0 58,00 82,74    983          44           0
21:03:05  600  250    0 58,00 82,74    985          44           0
21:03:07  600  250    0 58,00 82,74    990          99           0
21:03:09  600  300    0 58,00 82,74  1,149          99           0
21:03:11  600  250    0 58,00 82,74    990          99           0
21:03:13  600  250    0 58,00 82,74    987          22           0
21:03:15  600  250    0 58,00 82,74    987          22           0
21:03:17  600  250    0 58,00 82,74  1,000          99           0
21:03:19  600  250    0 56,92 82,74  1,010          99           0
21:03:21  600  250    0 56,92 82,74    986          99           0
21:03:23  600  250    0 56,92 82,74    978          22           0
21:03:25  600  250    0 56,92 82,74    977          22           0
21:03:27  600  250    0 56,92 82,74    992          99           0
21:03:29  600  250    0 56,92 82,74  1,003          99           0
21:03:32  600  250    0 56,92 82,74    995          99           0
21:03:34  600  250    0 56,92 82,74  1,011          22           0
21:03:36  600  250    0 56,38 82,74    983          22           0
21:03:38  600  250    0 56,92 82,74    984          99           0
21:03:40  600  250    0 56,92 82,74    980          99           0
